Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
01/01/2017,VALLE,PALMIRA,Domingo,14:05:00,CORONADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,-,DESEMPLEADO,-,NO REPORTADO,"76,520,000",1
01/01/2017,VALLE,PRADERA,Domingo,17:00:00,EL BERLIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,563,000",1
02/01/2017,ANTIOQUIA,BELLO,Lunes,0:15:00,LOS SAUCES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,088,000",1
02/01/2017,ANTIOQUIA,RIONEGRO,Lunes,21:50:00,LAS PLAYAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"5,615,000",1
02/01/2017,ANTIOQUIA,TURBO,Lunes,20:14:00,CGTO. CURRULAO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,837,000",1
02/01/2017,ANTIOQUIA,VIGÍA DEL FUERTE,Lunes,9:05:00,LOS MANGUITOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,873,000",1
02/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Lunes,7:30:00,LAS FLOREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,68,MASCULINO,VIUDO,COLOMBIA,PENSIONADO,-,TECNICO,"8,001,000",1
02/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Lunes,2:05:00,VILLA FLOR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"8,001,000",1
02/01/2017,BOLÍVAR,CALAMAR,Lunes,10:40:00,PERIMETRO RURAL,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,42,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"13,140,000",1
02/01/2017,BOLÍVAR,TURBACO,Lunes,3:45:00,FATIMA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,78,FEMENINO,VIUDO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"13,836,000",1
02/01/2017,CAUCA,BOLÍVAR,Lunes,20:00:00,VDA ALTO LLANO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,66,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"19,100,000",1
02/01/2017,CAUCA,EL TAMBO,Lunes,20:00:00,VEREDA CABUYAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"19,256,000",1
02/01/2017,CAUCA,VILLA RICA,Lunes,3:35:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,"19,845,000",1
02/01/2017,CÓRDOBA,CHINÚ,Lunes,3:00:00,VEREDA PALMITAL,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"23,182,000",1
02/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:00:00,LAURELES LA ESTACIÓN E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
02/01/2017,CUNDINAMARCA,SOACHA,Lunes,11:00:00,LAGUNA DE NEUTA,RURAL,CAÑOS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"25,754,000",1
02/01/2017,CUNDINAMARCA,SOACHA,Lunes,12:00:00,URB.VILLA SOFIA I,URBANA,LAGUNAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"25,754,000",1
02/01/2017,CUNDINAMARCA,SOACHA,Lunes,18:55:00,LA ISLA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,60,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"25,754,000",1
02/01/2017,META,SAN MARTÍN,Lunes,19:25:00,LAS FERIAS,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"50,689,000",1
02/01/2017,QUINDÍO,ARMENIA (CT),Lunes,7:50:00,GRANADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"63,001,000",1
02/01/2017,QUINDÍO,ARMENIA (CT),Lunes,10:25:00,LA MARIA,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,62,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,"63,001,000",1
02/01/2017,RISARALDA,DOSQUEBRADAS,Lunes,22:00:00,SECTOR PUENTE LA MAQUINA,URBANA,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"66,170,000",1
02/01/2017,RISARALDA,PEREIRA (CT),Lunes,20:10:00,EL REMANSO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"66,001,000",1
02/01/2017,RISARALDA,PEREIRA (CT),Lunes,21:45:00,INTERMEDIO (V/SANTANA),URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"66,001,000",1
02/01/2017,TOLIMA,CHAPARRAL,Lunes,4:30:00,VRDA. RISALDA CALARMA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"73,168,000",1
02/01/2017,VALLE,CALI (CT),Lunes,18:10:00,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
02/01/2017,VALLE,CALI (CT),Lunes,21:35:00,CHIMINANGOS I E5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"76,001,000",1
02/01/2017,VALLE,CALI (CT),Lunes,21:35:00,CHIMINANGOS I E5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,64,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"76,001,000",1
02/01/2017,VALLE,CALI (CT),Lunes,2:15:00,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,ESTADOS UNIDOS,INDEPENDIENTE,-,PRIMARIA,"76,001,000",1
02/01/2017,VALLE,TULUÁ,Lunes,20:45:00,Pueblo Nuevo,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,834,000",1
03/01/2017,ANTIOQUIA,ANORÍ,Martes,23:00:00,LOMA DEL CASCAJERO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,040,000",1
03/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,18:30:00,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,61,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"8,001,000",1
03/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,1:30:00,BARLOVENTO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"8,001,000",1
03/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,22:10:00,REBOLO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"8,001,000",1
03/01/2017,ATLÁNTICO,GALAPA,Martes,11:00:00,LOS ALMENDROS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"8,296,000",1
03/01/2017,ATLÁNTICO,MALAMBO,Martes,15:15:00,MEZOLANDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"8,433,000",1
03/01/2017,ATLÁNTICO,MALAMBO,Martes,15:15:00,MEZOLANDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"8,433,000",1
03/01/2017,ATLÁNTICO,SOLEDAD,Martes,19:10:00,VILLA DEL CARMEN,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,44,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,"8,758,000",1
03/01/2017,BOLÍVAR,MAHATES,Martes,21:55:00,CORREG. SAN BASILIO DE PALENQUE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"13,433,000",1
03/01/2017,CALDAS,MANIZALES (CT),Martes,17:00:00,NEVADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"17,001,000",1
03/01/2017,CALDAS,MANIZALES (CT),Martes,6:45:00,LAS COLINAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,66,MASCULINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"17,001,000",1
03/01/2017,CAUCA,PIAMONTE,Martes,11:00:00,VDA. LA LIBERTAD,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,2,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,ANALFABETA,"19,533,000",1
03/01/2017,CUNDINAMARCA,ARBELÁEZ,Martes,19:00:00,EL VERGEL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,43,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"25,053,000",1
03/01/2017,GUAJIRA,MAICAO,Martes,20:00:00,LA ESMERALDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"44,430,000",1
03/01/2017,GUAJIRA,MAICAO,Martes,6:15:00,CORREGIMIENTO DE PARAGUACHON,RURAL,TRAMO DE VIA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"44,430,000",1
03/01/2017,HUILA,ALGECIRAS,Martes,8:28:00,VEREDA LIBANO ORIENTE,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"41,020,000",1
03/01/2017,NARIÑO,SAN ANDRES DE TUMACO,Martes,22:10:00,HUMBERTO MANZY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,16,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,SECUNDARIA,"52,835,000",1
03/01/2017,NARIÑO,SAN ANDRES DE TUMACO,Martes,22:10:00,HUMBERTO MANZY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,17,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,SECUNDARIA,"52,835,000",1
03/01/2017,NORTE DE SANTANDER,OCAÑA,Martes,8:00:00,VEREDA EL SALADO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,66,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"54,498,000",1
03/01/2017,NORTE DE SANTANDER,SILOS,Martes,19:00:00,VEREDA LOATA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,59,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"54,743,000",1
03/01/2017,PUTUMAYO,MOCOA (CT),Martes,22:00:00,VDA. VILLA GLORIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,33,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"86,001,000",1
03/01/2017,QUINDÍO,ARMENIA (CT),Martes,0:40:00,SANTANDER,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"63,001,000",1
03/01/2017,RISARALDA,SANTUARIO,Martes,14:30:00,VEREDA CEDRAL BAJO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO VEHICULO,58,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"66,687,000",1
03/01/2017,SANTANDER,GIRÓN,Martes,17:20:00,BELLAVISTA ALTA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,46,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,"68,307,000",1
03/01/2017,SANTANDER,PIEDECUESTA,Martes,23:00:00,SAN CARLOS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"68,547,000",1
03/01/2017,VALLE,CALI (CT),Martes,20:00:00,PETECUY II E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"76,001,000",1
03/01/2017,VALLE,CALI (CT),Martes,21:00:00,EL RODEO E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
03/01/2017,VALLE,CALI (CT),Martes,23:30:00,PIZAMOS I E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,-,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"76,001,000",1
03/01/2017,VALLE,CALI (CT),Martes,14:00:00,ZONA AGRICOLA E15,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"76,001,000",1
03/01/2017,VALLE,CALI (CT),Martes,19:40:00,LOS CHORROS E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,001,000",1
03/01/2017,VALLE,CALI (CT),Martes,19:40:00,LOS CHORROS E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,001,000",1
03/01/2017,VALLE,CALI (CT),Martes,11:45:00,VISTA HERMOSA E1,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
03/01/2017,VALLE,GUADALAJARA DE BUGA,Martes,22:59:00,LA VENTURA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,111,000",1
03/01/2017,VALLE,TULUÁ,Martes,18:15:00,Las Delicias,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,834,000",1
03/01/2017,VALLE,YUMBO,Martes,19:12:00,FINLANDIA E25,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,52,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SUPERIOR,"76,892,000",1
04/01/2017,ANTIOQUIA,APARTADÓ,Miércoles,20:20:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,045,000",1
04/01/2017,ANTIOQUIA,CHIGORODÓ,Miércoles,10:40:00,VDA. MALAGON,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,ANALFABETA,"5,172,000",1
04/01/2017,ANTIOQUIA,EBÉJICO,Miércoles,21:10:00,LA RENTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,240,000",1
04/01/2017,ANTIOQUIA,MEDELLÍN (CT),Miércoles,16:45:00,ALTAVISTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,001,000",1
04/01/2017,ANTIOQUIA,REMEDIOS,Miércoles,20:35:00,INVASION LAS NEGRAS,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,53,FEMENINO,DIVORCIADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,604,000",1
04/01/2017,ANTIOQUIA,TARAZÁ,Miércoles,17:50:00,SECTOR BOCATOMA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"5,790,000",1
04/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,19:00:00,LOS ANGELES,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"8,001,000",1
04/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,19:50:00,LAS MALVINAS,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"8,001,000",1
04/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,12:20:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,DELINCUENCIA,-,PRIMARIA,"8,001,000",1
04/01/2017,ATLÁNTICO,SOLEDAD,Miércoles,18:00:00,CIUDADELA METROPOLITANA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,57,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,"8,758,000",1
04/01/2017,CHOCÓ,QUIBDÓ (CT),Miércoles,11:30:00,NIÑO JESUS,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"27,001,000",1
04/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,13:20:00,URB. CARLOS ALBAN HOLGUIN E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"11,001,000",1
04/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:25:00,CAMPO VERDE E-7,URBANA,RIOS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
04/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,7:42:00,NARIÑO SUR E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"11,001,000",1
04/01/2017,CUNDINAMARCA,GUADUAS,Miércoles,20:30:00,CIUDADELA VIRREYES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,25,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"25,320,000",1
04/01/2017,CUNDINAMARCA,GUADUAS,Miércoles,20:30:00,CIUDADELA VIRREYES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,30,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"25,320,000",1
04/01/2017,CUNDINAMARCA,VILLETA,Miércoles,6:30:00,VER. LA MASATA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"25,875,000",1
04/01/2017,HUILA,SUAZA,Miércoles,18:20:00,VEREDA GUAYABAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"41,770,000",1
04/01/2017,MAGDALENA,PIJIÑO DEL CARMEN,Miércoles,17:35:00,CORREGIMIENTO DE CABRERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,POLITICO,-,SECUNDARIA,"47,545,000",1
04/01/2017,META,VILLAVICENCIO (CT),Miércoles,15:10:00,LA ROSITA,URBANA,INSTALACIONES DEL EJERCITO,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,"50,001,000",1
04/01/2017,NARIÑO,EL ROSARIO,Miércoles,12:30:00,VEREDA MATA REDONDA,RURAL,POTREROS,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"52,256,000",1
04/01/2017,NARIÑO,PASTO (CT),Miércoles,3:00:00,AV. ESTUDIANTES,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,65,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"52,001,000",1
04/01/2017,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,21:40:00,UNION VICTORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"52,835,000",1
04/01/2017,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,21:40:00,UNION VICTORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,GRUPOS ILEGALES,-,PRIMARIA,"52,835,000",1
04/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,23:10:00,BARRIO DOÑA NIDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"54,001,000",1
04/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,7:45:00,BARRIO EL PARAISO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"54,001,000",1
04/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,8:40:00,BARRIO MARIA PAZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,33,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"54,001,000",1
04/01/2017,NORTE DE SANTANDER,EL ZULIA,Miércoles,18:20:00,BARRIO EL CENTRO,URBANA,TALLERES MECANICA,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"54,261,000",1
